Sample_ID	WWTP_ID	Site_ID	Site_Name	Sampling_Date	Latitude	Longitude	City Name	Country/Region	Continent	Climate type	Annual average	Annual mean of daily maximum	Annual mean of daily minimum	Sampling month average	Sampling moment	Annual	Sampling month	GDP per capita (dollars)	City population	Year_Built	Designed capacity (m3/d)	Actual Inf rate (m3/d)	Volume of aeration tanks (m3)	HTR_plant	HTR_aeration_tank	SRT	A5_general_type	A5_detailed	Nitrificaiton	Denitrification	Aerator_type	BOD_Inf	BOD_inf/(1+recycle ratio)	BOD_Aeration tank inf	BOD_eff	COD_Inf	COD_inf/(1+recycle ratio)	COD_Aeration tank inf	COD_eff	F/M (kg BOD/kg MLSS-d)	NH4_Inf	NH4_Aeration tank inf	NH4_Eff	NH4_Inf	TN_Aeration tank inf	TN_Eff	TP_Inf	TP_Aeration tank inf	TP_eff	IndWaste_Contained in Inf?	IndWaste_Percentage	MLSS (mg/l)	DO (mg/l)	pH	Mixed liquid temperature (oC)	Conductivity (_S/cm)	NH4-N (mg/l)	NO3-N (mg/l)	SVI (ml/g)
USCB1CC	USCB1	USCB	Columbia MO	41885	38.9209554	-92.4099272	Columbia MO	United States	North America	Dfa	12	30	-21	25	NA	978	102	42525	188712.522	2013	75708.23568	56402.63558	45424.94141	NA	14	12	complete mix	Complete mix	Yes	Yes	NA	293	195.3333333	117	8	543	362	246	33	0.268493235	24	20	0.52	NA	NA	NA	NA	NA	NA	No	0	1355	2	7.1	20	NA	NA	NA	NA
USCB1DA	USCB1	USCB	Columbia MO	41885	38.9209554	-92.4099272	Columbia MO	United States	North America	Dfa	12	30	-21	25	NA	978	102	42525	188712.522	2013	75708.23568	56402.63558	45424.94141	NA	14	12	complete mix	Complete mix	Yes	Yes	NA	293	195.3333333	117	8	543	362	246	33	0.268493235	24	20	0.52	NA	NA	NA	NA	NA	NA	No	0	1355	2	7.1	20	NA	NA	NA	NA
USCB1DB	USCB1	USCB	Columbia MO	41885	38.9209554	-92.4099272	Columbia MO	United States	North America	Dfa	12	30	-21	25	NA	978	102	42525	188712.522	2013	75708.23568	56402.63558	45424.94141	NA	14	12	complete mix	Complete mix	Yes	Yes	NA	293	195.3333333	117	8	543	362	246	33	0.268493235	24	20	0.52	NA	NA	NA	NA	NA	NA	No	0	1355	2	7.1	20	NA	NA	NA	NA
USCB1DC	USCB1	USCB	Columbia MO	41885	38.9209554	-92.4099272	Columbia MO	United States	North America	Dfa	12	30	-21	25	NA	978	102	42525	188712.522	2013	75708.23568	56402.63558	45424.94141	NA	14	12	complete mix	Complete mix	Yes	Yes	NA	293	195.3333333	117	8	543	362	246	33	0.268493235	24	20	0.52	NA	NA	NA	NA	NA	NA	No	0	1355	2	7.1	20	NA	NA	NA	NA
USCG1A	USCG1	USCG	Chicago	41877	41.9997403	-88.1368797	Chicago	United States	North America	Dfa	8	28	-23	23	NA	917	103	58861	9568133	1951	85171.76514	35961.41195	15444.48008	5.4	5.4	11	plug flow	Plug flow	Yes	No	NA	192	112.9411765	NA	2	NA	NA	NA	NA	0.218077475	21.7	NA	0.13	NA	NA	NA	5.5	NA	3.4	Yes	0.05	2050	2.81	7.3	22.78	NA	NA	NA	NA
USCG1B	USCG1	USCG	Chicago	41877	41.9997403	-88.1368797	Chicago	United States	North America	Dfa	8	28	-23	23	NA	917	103	58861	9568133	1951	85171.76514	35961.41195	15444.48008	5.4	5.4	11	plug flow	Plug flow	Yes	No	NA	192	112.9411765	NA	2	NA	NA	NA	NA	0.218077475	21.7	NA	0.13	NA	NA	NA	5.5	NA	3.4	Yes	0.05	2050	2.81	7.3	22.78	NA	NA	NA	NA
USCG1C	USCG1	USCG	Chicago	41877	41.9997403	-88.1368797	Chicago	United States	North America	Dfa	8	28	-23	23	NA	917	103	58861	9568133	1951	85171.76514	35961.41195	15444.48008	5.4	5.4	11	plug flow	Plug flow	Yes	No	NA	192	112.9411765	NA	2	NA	NA	NA	NA	0.218077475	21.7	NA	0.13	NA	NA	NA	5.5	NA	3.4	Yes	0.05	2050	2.81	7.3	22.78	NA	NA	NA	NA
USCG2A	USCG2	USCG	Chicago	41857	41.8216038	-87.7730906	Chicago	United States	North America	Dfa	10	30	-22	24	NA	921	101	58861	9568133	1930	4542494.141	3406870.606	590524.2383	8.5	4.8	4.4	A2O	A2O	Yes	Yes	NA	168	103.7037037	NA	4.5	NA	NA	NA	NA	0.193846154	2.3	NA	0.24	NA	NA	NA	NA	NA	0.52	NA	NA	5000	7.76	7.2	22.2	NA	NA	NA	NA
USCG2B	USCG2	USCG	Chicago	41857	41.8216038	-87.7730906	Chicago	United States	North America	Dfa	10	30	-22	24	NA	921	101	58861	9568133	1930	4542494.141	3406870.606	590524.2383	8.5	4.8	4.4	A2O	A2O	Yes	Yes	NA	168	103.7037037	NA	4.5	NA	NA	NA	NA	0.193846154	2.3	NA	0.24	NA	NA	NA	NA	NA	0.52	NA	NA	5000	7.76	7.2	22.2	NA	NA	NA	NA
USCG2C	USCG2	USCG	Chicago	41857	41.8216038	-87.7730906	Chicago	United States	North America	Dfa	10	30	-22	24	NA	921	101	58861	9568133	1930	4542494.141	3406870.606	590524.2383	8.5	4.8	4.4	A2O	A2O	Yes	Yes	NA	168	103.7037037	NA	4.5	NA	NA	NA	NA	0.193846154	2.3	NA	0.24	NA	NA	NA	NA	NA	0.52	NA	NA	5000	7.76	7.2	22.2	NA	NA	NA	NA
USCG3A	USCG3	USCG	Chicago	41877	42.022339	-87.934032	Chicago	United States	North America	Dfa	9	29	-23	24	NA	907	100	58861	9568133	1979	272549.6484	124918.5889	NA	10	10	8	plug flow	Plug flow	Yes	No	NA	138	81.17647059	NA	2	NA	NA	NA	NA	NA	15.5	NA	0.27	30.2	NA	12	NA	NA	NA	NA	NA	2578	3.6	7.4	21.6	NA	NA	NA	NA
USCG3B	USCG3	USCG	Chicago	41877	42.022339	-87.934032	Chicago	United States	North America	Dfa	9	29	-23	24	NA	907	100	58861	9568133	1979	272549.6484	124918.5889	NA	10	10	8	plug flow	Plug flow	Yes	No	NA	138	81.17647059	NA	2	NA	NA	NA	NA	NA	15.5	NA	0.27	30.2	NA	12	NA	NA	NA	NA	NA	2578	3.6	7.4	21.6	NA	NA	NA	NA
USCG3C	USCG3	USCG	Chicago	41877	42.022339	-87.934032	Chicago	United States	North America	Dfa	9	29	-23	24	NA	907	100	58861	9568133	1979	272549.6484	124918.5889	NA	10	10	8	plug flow	Plug flow	Yes	No	NA	138	81.17647059	NA	2	NA	NA	NA	NA	NA	15.5	NA	0.27	30.2	NA	12	NA	NA	NA	NA	NA	2578	3.6	7.4	21.6	NA	NA	NA	NA
USCG4AA	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	5.3	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.208835401	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	3119	4.8	7.8	21.1	NA	NA	NA	NA
USCG4AB	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	5.3	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.208835401	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	3119	4.8	7.8	21.1	NA	NA	NA	NA
USCG4AC	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	5.3	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.208835401	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	3119	4.8	7.8	21.1	NA	NA	NA	NA
USCG4BA	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	18.6	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.249562305	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	2610	5.4	7.8	21.1	NA	NA	NA	NA
USCG4BB	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	18.6	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.249562305	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	2610	5.4	7.8	21.1	NA	NA	NA	NA
USCG4BC	USCG4	USCG	Chicago	41880	42.0177105	-88.0456298	Chicago	United States	North America	Dfa	9	29	-23	23	NA	912	101	58861	9568133	1982	113562.3535	94256.75342	22863.88718	5.8	5.8	18.6	NA	Combined carbon and nitrification sludge	Yes	No	NA	158	85.40540541	NA	2.4	NA	NA	NA	NA	0.249562305	16.3	NA	0.11	29.7	NA	14.9	5.1	NA	2.18	NA	NA	2610	5.4	7.8	21.1	NA	NA	NA	NA
USCG5A	USCG5	USCG	Chicago	41877	42.0199674	-87.7140374	Chicago	United States	North America	Dfa	9	29	-23	23	NA	907	99	58861	9568133	1929	1260542.124	851339.1102	NA	NA	5.8	11	plug flow	Plug flow	Yes	No	NA	103	63.77708978	NA	4	NA	NA	NA	NA	NA	12.5	NA	0.24	21.4	NA	1.5	NA	NA	1.51	No	0	2370	6.8	7.19	21.4	NA	NA	NA	NA
USCG5B	USCG5	USCG	Chicago	41877	42.0199674	-87.7140374	Chicago	United States	North America	Dfa	9	29	-23	23	NA	907	99	58861	9568133	1929	1260542.124	851339.1102	NA	NA	5.8	11	plug flow	Plug flow	Yes	No	NA	103	63.77708978	NA	4	NA	NA	NA	NA	NA	12.5	NA	0.24	21.4	NA	1.5	NA	NA	1.51	No	0	2370	6.8	7.19	21.4	NA	NA	NA	NA
USCG5C	USCG5	USCG	Chicago	41877	42.0199674	-87.7140374	Chicago	United States	North America	Dfa	9	29	-23	23	NA	907	99	58861	9568133	1929	1260542.124	851339.1102	NA	NA	5.8	11	plug flow	Plug flow	Yes	No	NA	103	63.77708978	NA	4	NA	NA	NA	NA	NA	12.5	NA	0.24	21.4	NA	1.5	NA	NA	1.51	No	0	2370	6.8	7.19	21.4	NA	NA	NA	NA
USCT1A	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1B	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1C	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1D	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1E	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1F	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1G	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1H	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USCT1I	USCT1	USCT	Chattanooga	41863	35.0456297	-85.3096801	Chattanooga	United States	North America	Cfa	16	29	-10	26	NA	1380	88	38320	591518.7891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USDA1A	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1B	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1C	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1D	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1E	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1F	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1G	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1H	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1I	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1J	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1K	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA1L	USDA1	USDA	Dallas	41859	32.7717421	-96.934332	Dallas	United States	North America	Cfa	19	33	-7	29	NA	919	52	59483	6937652	1913	567811.7676	331223.5311	348257.8841	20	NA	15	NA	NA	Yes	No	NA	362	NA	66	0.9	750	NA	190	120	NA	23.4	19.4	0.3	NA	NA	NA	16.4	15.1	10.4	Yes	NA	NA	4	7	NA	NA	NA	NA	NA
USDA2A	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2B	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2C	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2D	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2E	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2F	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2G	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2H	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2I	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2J	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2K	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDA2L	USDA2	USDA	Dallas	41864	32.6467971	-96.6333375	Dallas	United States	North America	Cfa	18	32	-7	28	NA	919	52	59483	6937652	1975	416395.2962	227124.707	85171.76514	12	NA	6.5	plug flow	Plug flow	Yes	Yes	NA	183	126.2068966	NA	1.32	298	205.5172414	NA	16	0.1952	24.8	NA	0.11	NA	NA	NA	NA	NA	NA	Yes	NA	2500	4.9	7.2	NA	NA	NA	NA	NA
USDC1A	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.212477172	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1649	NA	7.53	24	NA	NA	NA	NA
USDC1B	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.212477172	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1649	0.07	7.53	24	NA	NA	NA	NA
USDC1C	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.212477172	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1649	0.83	7.53	24	NA	NA	NA	NA
USDC2A	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.183346341	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1911	NA	7.53	24.1	NA	NA	NA	NA
USDC2B	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.183346341	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1911	NA	7.53	24.1	NA	NA	NA	NA
USDC2C	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Step-feed	Yes	Yes	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	0.183346341	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	1911	0.73	7.53	24.1	NA	NA	NA	NA
USDC3A	USDC1	USDC	Washington DC	41897	38.820406	-77.0185494	Washington DC	United States	North America	Cfa	15	31	-10	23	NA	1023	88	73017	6056296	1939	1400602.36	1075056.947	105991.53	20	2	2.5	plug flow	Plug flow with step feed	No	No	NA	172.72	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	3.37	5.07	NA	0.06	NA	NA	NA	NA	7.53	NA	NA	NA	NA	NA
